order_id,order_date,month,month_num,region,customer_lat,customer_lon,product_category,demand_units,weight_kg,order_value_usd,shipping_mode,dist_wh1_km,cost_wh1_usd,lead_wh1_days,service_met_wh1,dist_wh2_atlanta_km,dist_wh3_la_km,dist_wh4_dallas_km,wh_assigned_s1,dist_s1_km,cost_s1_usd,lead_s1_days,service_met_s1,wh_assigned_s2,dist_s2_km,cost_s2_usd,lead_s2_days,service_met_s2
ORD-21558,2025-08-16 03:00:00,Aug,8,Southwest,30.0675,-96.8647,Beauty,4,23.3,781.75,Economy Saver,1551.9,28.38,4.2,0,1245.8,2058.7,301.3,WH1_CHICAGO,1551.9,26.34,4.3,0,WH2_ATLANTA,1245.8,19.6,3.5,0
ORD-21559,2025-08-16 04:00:00,Aug,8,Midwest,42.0692,-88.4927,Home & Kitchen,4,24.16,892.2,Express Air,74.4,34.13,1.3,1,992.4,2736.6,1265.6,WH1_CHICAGO,74.4,33.87,1.0,1,WH1_CHICAGO,74.4,33.61,1.2,1
ORD-21560,2025-08-16 05:00:00,Aug,8,Southwest,34.7585,-98.7265,Apparel,5,41.63,1593.33,Standard Ground,1248.7,37.43,3.8,0,1321.5,1789.5,283.5,WH1_CHICAGO,1248.7,38.17,3.5,0,WH1_CHICAGO,1248.7,38.3,3.7,0
ORD-21561,2025-08-16 06:00:00,Aug,8,Northeast,43.0164,-73.4578,Beauty,2,25.59,1160.36,Standard Ground,1168.3,31.82,3.3,0,1401.0,3971.1,2331.7,WH1_CHICAGO,1168.3,30.26,3.4,0,WH1_CHICAGO,1168.3,30.51,3.8,0
ORD-21562,2025-08-16 06:00:00,Aug,8,Northeast,40.8946,-71.6687,Electronics,1,1.29,78.66,Standard Ground,1334.1,19.3,3.9,0,1374.7,4130.4,2400.9,WH1_CHICAGO,1334.1,22.12,3.8,0,WH1_CHICAGO,1334.1,22.09,4.5,0
ORD-21563,2025-08-16 06:00:00,Aug,8,Southwest,30.7517,-97.9876,Electronics,2,27.81,659.24,Standard Ground,1544.0,36.19,3.7,0,1320.5,1933.4,251.7,WH1_CHICAGO,1544.0,35.02,4.9,0,WH2_ATLANTA,1320.5,29.36,4.1,0
ORD-21564,2025-08-16 07:00:00,Aug,8,Southeast,31.1082,-79.6944,Beauty,5,65.99,2799.01,Express Air,1390.4,107.24,4.2,0,529.3,3605.6,1622.6,WH1_CHICAGO,1390.4,104.75,3.8,0,WH2_ATLANTA,529.3,86.34,2.6,0
ORD-21565,2025-08-16 07:00:00,Aug,8,Southwest,32.671,-93.7066,Apparel,2,16.39,716.2,Standard Ground,1155.6,24.7,3.8,0,874.9,2278.5,289.3,WH1_CHICAGO,1155.6,26.99,3.4,0,WH2_ATLANTA,874.9,21.57,2.8,0
ORD-21566,2025-08-16 07:00:00,Aug,8,Northeast,41.0688,-71.2424,Electronics,4,41.04,1827.93,Standard Ground,1366.2,39.04,4.3,0,1415.4,4164.5,2440.3,WH1_CHICAGO,1366.2,39.39,4.2,0,WH1_CHICAGO,1366.2,40.47,4.7,0
ORD-21567,2025-08-16 08:00:00,Aug,8,Midwest,40.0054,-85.0383,Grocery,5,61.45,2260.51,Standard Ground,301.2,35.17,1.8,1,698.1,3002.7,1322.4,WH1_CHICAGO,301.2,35.31,1.9,1,WH1_CHICAGO,301.2,34.66,2.4,0
ORD-21568,2025-08-16 08:00:00,Aug,8,Southeast,32.9248,-82.4924,Beauty,5,60.23,2030.18,Express Air,1093.6,91.01,3.3,0,198.5,3300.9,1335.3,WH1_CHICAGO,1093.6,95.8,3.2,0,WH2_ATLANTA,198.5,69.7,1.3,1
ORD-21569,2025-08-16 09:00:00,Aug,8,Midwest,42.9567,-81.0165,Home & Kitchen,3,28.1,760.05,Economy Saver,555.8,17.09,3.5,0,1065.0,3356.6,1783.7,WH1_CHICAGO,555.8,16.86,2.6,0,WH1_CHICAGO,555.8,15.84,2.5,0
ORD-21570,2025-08-16 09:00:00,Aug,8,West Coast,38.5501,-117.6713,Home & Kitchen,2,28.8,792.02,Economy Saver,2564.2,36.42,7.0,0,3018.8,502.8,1986.8,WH3_LOS_ANGELES,502.8,18.46,2.3,0,WH1_CHICAGO,2564.2,36.45,6.7,0
ORD-21571,2025-08-16 10:00:00,Aug,8,Northeast,39.7183,-73.6075,Home & Kitchen,4,51.38,1750.63,Standard Ground,1203.1,40.81,3.4,0,1166.3,3978.1,2210.3,WH1_CHICAGO,1203.1,40.74,4.0,0,WH2_ATLANTA,1166.3,41.19,3.5,0
ORD-21572,2025-08-16 10:00:00,Aug,8,Southeast,33.5891,-78.277,Beauty,1,0.9,75.01,Express Air,1233.8,42.25,3.6,0,565.7,3668.5,1723.6,WH1_CHICAGO,1233.8,40.51,4.1,0,WH2_ATLANTA,565.7,22.71,1.8,1
ORD-21573,2025-08-16 11:00:00,Aug,8,Midwest,41.2081,-84.0144,Apparel,4,34.56,844.6,Standard Ground,310.0,24.07,1.8,1,830.1,3095.8,1469.5,WH1_CHICAGO,310.0,23.36,2.2,0,WH1_CHICAGO,310.0,24.24,2.2,0
ORD-21574,2025-08-16 11:00:00,Aug,8,Northeast,38.357,-70.5031,Grocery,1,1.01,74.4,Express Air,1505.2,47.21,4.7,0,1347.5,4262.7,2448.7,WH1_CHICAGO,1505.2,46.36,4.2,0,WH2_ATLANTA,1347.5,45.78,4.0,0
ORD-21575,2025-08-16 12:00:00,Aug,8,West Coast,34.3465,-117.7922,Apparel,3,19.04,594.21,Standard Ground,2752.1,46.89,7.0,0,3064.3,52.9,1949.7,WH3_LOS_ANGELES,52.9,13.48,1.3,1,WH1_CHICAGO,2752.1,44.17,7.0,0
ORD-21576,2025-08-16 13:00:00,Aug,8,Midwest,39.7713,-86.145,Apparel,2,2.91,140.87,Economy Saver,265.5,5.76,1.6,1,687.7,2907.3,1230.0,WH1_CHICAGO,265.5,7.06,1.6,1,WH1_CHICAGO,265.5,5.75,1.5,1
ORD-21577,2025-08-16 15:00:00,Aug,8,West Coast,34.0935,-117.427,Home & Kitchen,4,27.14,898.5,Standard Ground,2735.0,50.09,6.9,0,3035.3,75.4,1916.7,WH3_LOS_ANGELES,75.4,19.12,1.0,1,WH1_CHICAGO,2735.0,50.87,7.0,0
ORD-21578,2025-08-16 15:00:00,Aug,8,Southwest,33.6905,-98.8021,Grocery,1,4.97,238.97,Express Air,1336.8,49.18,4.2,0,1332.1,1792.7,212.4,WH1_CHICAGO,1336.8,48.0,4.0,0,WH2_ATLANTA,1332.1,48.24,3.5,0
ORD-21579,2025-08-16 16:00:00,Aug,8,West Coast,37.9452,-117.6051,Apparel,3,40.62,720.04,Standard Ground,2580.2,53.16,6.5,0,3013.9,436.7,1967.6,WH3_LOS_ANGELES,436.7,29.12,1.9,1,WH1_CHICAGO,2580.2,54.77,6.5,0
ORD-21580,2025-08-16 16:00:00,Aug,8,Southwest,30.1534,-100.102,Home & Kitchen,4,52.59,1722.18,Express Air,1716.1,104.37,5.3,0,1533.8,1760.3,428.1,WH1_CHICAGO,1716.1,101.18,5.0,0,WH2_ATLANTA,1533.8,98.27,4.5,0
ORD-21581,2025-08-16 18:00:00,Aug,8,Midwest,39.3574,-91.639,Grocery,1,4.83,233.35,Express Air,439.3,23.97,1.6,1,898.5,2434.3,865.9,WH1_CHICAGO,439.3,26.3,2.3,0,WH1_CHICAGO,439.3,24.21,2.1,0
ORD-21582,2025-08-16 18:00:00,Aug,8,Northeast,38.763,-71.688,Footwear,2,18.58,653.28,Standard Ground,1392.9,30.19,4.1,0,1266.3,4154.3,2352.6,WH1_CHICAGO,1392.9,29.43,3.8,0,WH2_ATLANTA,1266.3,26.58,3.9,0
ORD-21583,2025-08-16 19:00:00,Aug,8,Southwest,33.1157,-102.088,Beauty,1,4.38,138.74,Economy Saver,1601.3,20.41,5.0,0,1642.0,1498.6,495.1,WH3_LOS_ANGELES,1498.6,18.94,4.4,0,WH1_CHICAGO,1601.3,18.6,5.0,0
ORD-21584,2025-08-16 19:00:00,Aug,8,West Coast,35.2246,-121.8157,Apparel,4,20.28,525.8,Standard Ground,3041.8,47.19,7.0,0,3414.0,351.8,2316.2,WH3_LOS_ANGELES,351.8,17.62,2.0,1,WH1_CHICAGO,3041.8,47.95,7.0,0
ORD-21585,2025-08-16 20:00:00,Aug,8,West Coast,38.6538,-120.3993,Electronics,4,6.51,309.37,Express Air,2786.3,85.25,7.0,0,3255.6,546.8,2221.6,WH3_LOS_ANGELES,546.8,30.06,2.6,0,WH1_CHICAGO,2786.3,83.46,7.0,0
ORD-21586,2025-08-16 20:00:00,Aug,8,West Coast,32.6389,-119.1597,Beauty,5,61.7,1213.51,Standard Ground,2953.4,66.62,7.0,0,3222.5,178.7,2088.5,WH3_LOS_ANGELES,178.7,34.74,1.8,1,WH1_CHICAGO,2953.4,68.0,7.0,0
ORD-21587,2025-08-16 20:00:00,Aug,8,Northeast,41.7917,-76.3842,Beauty,1,1.0,37.13,Standard Ground,931.1,16.58,3.5,0,1136.7,3732.5,2057.9,WH1_CHICAGO,931.1,16.04,3.3,0,WH1_CHICAGO,931.1,16.64,3.5,0
ORD-21588,2025-08-16 20:00:00,Aug,8,Midwest,40.9702,-90.7072,Home & Kitchen,4,19.21,557.41,Express Air,275.7,34.96,2.2,0,977.5,2535.4,1059.3,WH1_CHICAGO,275.7,37.78,1.8,1,WH1_CHICAGO,275.7,32.87,1.7,1
ORD-21589,2025-08-16 21:00:00,Aug,8,West Coast,39.6101,-120.3627,Beauty,4,17.81,532.66,Economy Saver,2752.3,35.39,7.0,0,3251.1,646.1,2239.1,WH3_LOS_ANGELES,646.1,15.14,2.2,0,WH1_CHICAGO,2752.3,32.34,7.0,0
ORD-21590,2025-08-16 22:00:00,Aug,8,West Coast,34.6954,-119.6027,Electronics,3,24.52,777.88,Express Air,2883.9,106.76,7.0,0,3222.8,143.8,2115.1,WH3_LOS_ANGELES,143.8,38.01,1.6,1,WH1_CHICAGO,2883.9,106.33,7.0,0
ORD-21591,2025-08-16 22:00:00,Aug,8,Southeast,33.3434,-80.4345,Footwear,2,8.15,340.64,Standard Ground,1140.2,23.01,4.0,0,369.1,3478.5,1524.6,WH1_CHICAGO,1140.2,23.4,4.0,0,WH2_ATLANTA,369.1,12.18,2.0,1
ORD-21592,2025-08-17 01:00:00,Aug,8,Southwest,34.4321,-93.3291,Home & Kitchen,4,23.16,916.12,Standard Ground,965.8,26.16,2.7,0,826.6,2284.8,370.1,WH1_CHICAGO,965.8,24.92,3.5,0,WH2_ATLANTA,826.6,25.88,3.0,0
ORD-21593,2025-08-17 01:00:00,Aug,8,Northeast,40.0126,-73.2372,Home & Kitchen,4,18.88,380.49,Standard Ground,1225.0,27.82,3.4,0,1210.4,4006.7,2248.6,WH1_CHICAGO,1225.0,29.27,3.9,0,WH2_ATLANTA,1210.4,26.11,3.8,0
ORD-21594,2025-08-17 01:00:00,Aug,8,Northeast,43.3793,-70.1825,Home & Kitchen,1,2.47,112.09,Standard Ground,1434.5,21.85,4.5,0,1630.5,4235.3,2595.2,WH1_CHICAGO,1434.5,21.7,4.1,0,WH1_CHICAGO,1434.5,20.89,4.5,0
ORD-21595,2025-08-17 02:00:00,Aug,8,Southwest,30.2482,-95.2233,Home & Kitchen,1,5.06,253.28,Standard Ground,1460.8,27.41,4.6,0,1092.7,2203.2,318.3,WH1_CHICAGO,1460.8,23.42,3.9,0,WH2_ATLANTA,1092.7,19.71,3.6,0
ORD-21596,2025-08-17 02:00:00,Aug,8,West Coast,37.558,-117.6472,Beauty,4,45.64,787.94,Standard Ground,2598.2,57.69,7.0,0,3018.8,393.5,1963.7,WH3_LOS_ANGELES,393.5,29.06,2.1,0,WH1_CHICAGO,2598.2,57.93,6.9,0
ORD-21597,2025-08-17 02:00:00,Aug,8,Southeast,36.536,-85.6229,Electronics,5,66.5,2411.34,Standard Ground,618.6,40.36,2.8,0,329.6,2959.3,1103.3,WH1_CHICAGO,618.6,42.12,2.6,0,WH2_ATLANTA,329.6,38.25,1.4,1
ORD-21598,2025-08-17 02:00:00,Aug,8,Midwest,40.1186,-85.2772,Footwear,2,10.05,326.42,Economy Saver,277.9,12.13,2.1,0,712.7,2982.9,1312.7,WH1_CHICAGO,277.9,10.76,1.9,1,WH1_CHICAGO,277.9,7.75,2.1,0
ORD-21599,2025-08-17 02:00:00,Aug,8,Northeast,40.9665,-79.5681,Apparel,1,3.05,125.73,Standard Ground,679.5,15.0,2.9,0,908.2,3467.3,1777.9,WH1_CHICAGO,679.5,14.42,2.6,0,WH1_CHICAGO,679.5,13.35,2.6,0
ORD-21600,2025-08-17 03:00:00,Aug,8,West Coast,32.3343,-118.1749,Home & Kitchen,4,59.5,2687.85,Express Air,2890.2,137.63,6.9,0,3139.2,191.1,2000.8,WH3_LOS_ANGELES,191.1,70.91,1.9,1,WH1_CHICAGO,2890.2,138.81,6.8,0
ORD-21601,2025-08-17 03:00:00,Aug,8,Northeast,42.2104,-77.3737,Electronics,4,42.0,772.74,Standard Ground,847.2,31.72,2.6,0,1123.0,3650.8,2002.0,WH1_CHICAGO,847.2,33.5,2.4,0,WH1_CHICAGO,847.2,34.62,2.8,0
ORD-21602,2025-08-17 03:00:00,Aug,8,Southwest,34.1983,-97.5914,Home & Kitchen,3,34.9,614.18,Express Air,1219.2,71.54,3.2,0,1217.7,1897.8,174.4,WH1_CHICAGO,1219.2,72.74,3.7,0,WH2_ATLANTA,1217.7,72.15,3.9,0
ORD-21603,2025-08-17 04:00:00,Aug,8,Northwest,44.4663,-123.1206,Grocery,5,20.16,864.37,Standard Ground,2869.7,48.37,7.0,0,3509.8,1231.2,2613.4,WH3_LOS_ANGELES,1231.2,28.5,3.9,0,WH1_CHICAGO,2869.7,49.24,7.0,0
ORD-21604,2025-08-17 05:00:00,Aug,8,Southwest,29.5545,-98.8477,Apparel,2,13.52,412.42,Standard Ground,1700.7,35.47,4.4,0,1444.4,1896.6,407.9,WH1_CHICAGO,1700.7,29.14,4.8,0,WH2_ATLANTA,1444.4,27.54,4.2,0
ORD-21605,2025-08-17 05:00:00,Aug,8,Northeast,37.336,-74.1846,Apparel,1,10.03,268.06,Standard Ground,1255.9,23.93,3.8,0,1004.9,3959.7,2114.1,WH1_CHICAGO,1255.9,24.12,3.9,0,WH2_ATLANTA,1004.9,20.45,3.5,0
ORD-21606,2025-08-17 05:00:00,Aug,8,West Coast,37.9678,-122.1948,Home & Kitchen,4,15.35,546.57,Standard Ground,2959.1,46.05,7.0,0,3415.7,561.9,2365.9,WH3_LOS_ANGELES,561.9,16.92,2.2,0,WH1_CHICAGO,2959.1,45.84,7.0,0
ORD-21607,2025-08-17 05:00:00,Aug,8,Northeast,40.7306,-76.0116,Electronics,4,16.57,458.07,Standard Ground,978.1,23.83,2.7,0,1072.5,3766.9,2045.3,WH1_CHICAGO,978.1,23.5,3.0,0,WH1_CHICAGO,978.1,23.3,2.7,0
ORD-21608,2025-08-17 06:00:00,Aug,8,Midwest,42.8376,-94.9432,Apparel,2,28.15,862.79,Standard Ground,610.1,25.89,1.9,1,1365.2,2242.0,1130.4,WH1_CHICAGO,610.1,23.53,2.6,0,WH1_CHICAGO,610.1,23.59,2.6,0
ORD-21609,2025-08-17 07:00:00,Aug,8,Midwest,42.9238,-93.4533,Beauty,1,1.8,76.78,Standard Ground,492.0,12.73,2.3,0,1289.0,2360.8,1165.6,WH1_CHICAGO,492.0,11.35,2.3,0,WH1_CHICAGO,492.0,13.55,1.9,1
ORD-21610,2025-08-17 07:00:00,Aug,8,Northeast,40.3221,-75.7723,Home & Kitchen,4,39.62,1460.85,Standard Ground,1007.7,35.78,3.0,0,1056.8,3789.3,2050.2,WH1_CHICAGO,1007.7,34.79,2.9,0,WH1_CHICAGO,1007.7,35.99,4.0,0
ORD-21611,2025-08-17 07:00:00,Aug,8,Southwest,31.2786,-101.5882,Home & Kitchen,4,31.2,693.16,Express Air,1711.2,83.7,5.1,0,1634.0,1587.4,481.3,WH3_LOS_ANGELES,1587.4,81.62,4.1,0,WH2_ATLANTA,1634.0,79.39,4.2,0
ORD-21612,2025-08-17 07:00:00,Aug,8,Northeast,43.6882,-77.2164,Home & Kitchen,2,21.54,851.85,Standard Ground,872.7,23.95,2.2,0,1267.1,3668.5,2088.2,WH1_CHICAGO,872.7,26.09,2.7,0,WH1_CHICAGO,872.7,23.09,3.1,0
ORD-21613,2025-08-17 08:00:00,Aug,8,Northeast,38.5262,-69.5129,Apparel,2,8.58,368.84,Standard Ground,1579.8,28.0,3.9,0,1435.4,4345.0,2536.5,WH1_CHICAGO,1579.8,27.13,4.6,0,WH2_ATLANTA,1435.4,25.84,3.8,0
ORD-21614,2025-08-17 09:00:00,Aug,8,Northwest,46.4841,-124.5085,Footwear,3,1.78,65.61,Express Air,2957.3,86.67,7.0,0,3645.9,1479.8,2797.8,WH3_LOS_ANGELES,1479.8,47.9,4.4,0,WH1_CHICAGO,2957.3,87.75,7.0,0
ORD-21615,2025-08-17 09:00:00,Aug,8,Midwest,41.2424,-88.7072,Footwear,5,3.16,117.67,Standard Ground,114.2,6.45,1.2,1,915.9,2705.6,1182.9,WH1_CHICAGO,114.2,7.33,1.3,1,WH1_CHICAGO,114.2,7.85,1.5,1
ORD-21616,2025-08-17 09:00:00,Aug,8,West Coast,32.2809,-121.0165,Electronics,3,40.64,1030.4,Express Air,3124.6,127.57,7.0,0,3401.2,324.6,2266.3,WH3_LOS_ANGELES,324.6,56.48,2.1,0,WH1_CHICAGO,3124.6,126.48,7.0,0
ORD-21617,2025-08-17 10:00:00,Aug,8,Northeast,40.6525,-70.834,Electronics,5,60.97,1353.43,Economy Saver,1408.1,34.89,4.5,0,1422.4,4202.9,2463.1,WH1_CHICAGO,1408.1,34.99,3.8,0,WH1_CHICAGO,1408.1,35.77,4.1,0
ORD-21618,2025-08-17 10:00:00,Aug,8,Midwest,41.1223,-88.3409,Electronics,5,51.43,1285.27,Economy Saver,102.8,23.57,1.0,1,890.8,2734.3,1192.8,WH1_CHICAGO,102.8,22.15,1.8,1,WH1_CHICAGO,102.8,20.24,1.3,1
ORD-21619,2025-08-17 10:00:00,Aug,8,Southwest,30.3697,-93.7123,Apparel,1,2.47,129.2,Express Air,1390.4,47.35,4.8,0,955.2,2338.1,396.2,WH1_CHICAGO,1390.4,46.19,3.8,0,WH2_ATLANTA,955.2,35.82,3.4,0
ORD-21620,2025-08-17 10:00:00,Aug,8,Midwest,43.3046,-85.632,Beauty,3,26.1,1169.8,Standard Ground,227.8,19.94,1.2,1,1068.0,2989.2,1522.4,WH1_CHICAGO,227.8,19.47,1.6,1,WH1_CHICAGO,227.8,18.75,1.9,1
ORD-21621,2025-08-17 12:00:00,Aug,8,Southeast,34.046,-87.2957,Home & Kitchen,1,4.86,211.69,Standard Ground,871.4,16.27,2.6,0,270.4,2840.2,892.8,WH1_CHICAGO,871.4,17.68,2.9,0,WH2_ATLANTA,270.4,10.39,2.4,0
ORD-21622,2025-08-17 12:00:00,Aug,8,Northeast,42.656,-73.8567,Electronics,2,6.53,149.16,Standard Ground,1135.4,20.55,4.0,0,1349.8,3939.2,2286.8,WH1_CHICAGO,1135.4,20.76,3.3,0,WH1_CHICAGO,1135.4,21.81,3.6,0
ORD-21623,2025-08-17 12:00:00,Aug,8,Midwest,40.8828,-86.6546,Home & Kitchen,2,8.03,167.29,Standard Ground,137.4,9.98,1.9,1,818.1,2872.2,1273.9,WH1_CHICAGO,137.4,10.34,1.2,1,WH1_CHICAGO,137.4,10.77,1.6,1
ORD-21624,2025-08-17 12:00:00,Aug,8,Midwest,41.9484,-91.2076,Home & Kitchen,5,18.68,534.72,Standard Ground,296.1,19.65,1.2,1,1089.9,2513.5,1132.5,WH1_CHICAGO,296.1,17.7,1.8,1,WH1_CHICAGO,296.1,17.87,1.6,1
ORD-21625,2025-08-17 14:00:00,Aug,8,Midwest,40.8584,-93.7123,Electronics,4,39.44,1701.57,Standard Ground,520.0,29.27,1.9,1,1141.1,2284.7,939.5,WH1_CHICAGO,520.0,28.52,2.3,0,WH1_CHICAGO,520.0,28.65,2.0,1
ORD-21626,2025-08-17 16:00:00,Aug,8,Midwest,41.6721,-84.0096,Electronics,5,43.74,720.83,Economy Saver,301.1,21.75,1.1,1,881.6,3099.9,1500.4,WH1_CHICAGO,301.1,19.88,1.6,1,WH1_CHICAGO,301.1,20.92,1.6,1
ORD-21627,2025-08-17 16:00:00,Aug,8,West Coast,32.011,-119.2427,Apparel,5,14.48,450.55,Standard Ground,2995.0,44.36,7.0,0,3245.1,245.3,2105.2,WH3_LOS_ANGELES,245.3,13.12,1.7,1,WH1_CHICAGO,2995.0,49.33,7.0,0
ORD-21628,2025-08-17 17:00:00,Aug,8,Southeast,35.2707,-80.0509,Beauty,1,9.19,428.93,Standard Ground,986.0,22.52,2.9,0,431.9,3474.1,1566.0,WH1_CHICAGO,986.0,20.27,3.4,0,WH2_ATLANTA,431.9,13.93,1.4,1
ORD-21629,2025-08-17 17:00:00,Aug,8,Northeast,39.3569,-76.7556,Electronics,5,23.75,646.44,Standard Ground,958.9,28.49,2.6,0,923.3,3712.4,1938.9,WH1_CHICAGO,958.9,25.76,2.7,0,WH2_ATLANTA,923.3,25.33,2.5,0
ORD-21630,2025-08-17 17:00:00,Aug,8,Northeast,39.6433,-71.0228,Electronics,2,13.43,618.55,Standard Ground,1418.3,26.33,4.4,0,1357.9,4199.0,2425.2,WH1_CHICAGO,1418.3,27.88,3.9,0,WH2_ATLANTA,1357.9,27.59,4.0,0
ORD-21631,2025-08-17 17:00:00,Aug,8,Northwest,43.4357,-124.4319,Grocery,3,9.65,427.29,Standard Ground,2990.0,44.42,7.0,0,3604.4,1172.5,2675.7,WH3_LOS_ANGELES,1172.5,21.87,3.7,0,WH1_CHICAGO,2990.0,45.75,7.0,0
ORD-21632,2025-08-17 18:00:00,Aug,8,Southwest,31.0825,-99.927,Apparel,5,26.3,448.6,Standard Ground,1624.4,36.64,4.7,0,1486.9,1745.4,350.3,WH1_CHICAGO,1624.4,37.39,5.0,0,WH2_ATLANTA,1486.9,34.05,4.8,0
ORD-21633,2025-08-17 18:00:00,Aug,8,West Coast,36.3958,-116.6709,Electronics,2,26.11,610.3,Standard Ground,2564.5,44.93,6.8,0,2938.9,297.2,1859.7,WH3_LOS_ANGELES,297.2,20.46,1.4,1,WH1_CHICAGO,2564.5,48.85,6.3,0
ORD-21634,2025-08-17 19:00:00,Aug,8,Southwest,29.5924,-97.4391,Grocery,5,28.1,619.46,Express Air,1625.4,77.16,4.3,0,1317.5,2023.3,359.3,WH1_CHICAGO,1625.4,76.59,4.3,0,WH2_ATLANTA,1317.5,68.47,3.6,0
ORD-21635,2025-08-17 19:00:00,Aug,8,Northeast,40.6851,-74.8365,Apparel,4,49.04,1283.59,Express Air,1076.2,85.34,3.6,0,1143.3,3866.1,2137.8,WH1_CHICAGO,1076.2,82.87,3.7,0,WH1_CHICAGO,1076.2,83.11,2.8,0
ORD-21636,2025-08-17 19:00:00,Aug,8,Northeast,37.8588,-75.5946,Apparel,2,4.49,229.71,Standard Ground,1118.8,19.97,3.8,0,914.7,3828.8,1999.9,WH1_CHICAGO,1118.8,19.56,3.6,0,WH2_ATLANTA,914.7,15.83,3.6,0
ORD-21637,2025-08-17 20:00:00,Aug,8,Southeast,32.4034,-80.5995,Footwear,5,20.89,374.81,Express Air,1223.0,60.27,3.8,0,383.4,3486.5,1516.6,WH1_CHICAGO,1223.0,62.6,3.4,0,WH2_ATLANTA,383.4,39.85,2.0,1
ORD-21638,2025-08-17 20:00:00,Aug,8,West Coast,37.5489,-122.6038,Beauty,4,37.27,786.0,Economy Saver,3008.8,42.39,7.0,0,3455.0,552.9,2397.1,WH3_LOS_ANGELES,552.9,19.15,1.9,1,WH1_CHICAGO,3008.8,43.78,7.0,0
ORD-21639,2025-08-17 20:00:00,Aug,8,Southeast,32.9483,-84.0008,Grocery,1,1.89,66.43,Express Air,1043.1,37.12,3.1,0,96.0,3162.7,1194.6,WH1_CHICAGO,1043.1,35.97,3.1,0,WH2_ATLANTA,96.0,11.36,1.0,1
ORD-21640,2025-08-17 21:00:00,Aug,8,Northeast,44.2185,-73.2692,Apparel,2,13.08,597.82,Economy Saver,1193.9,19.65,3.0,0,1506.7,3986.2,2397.4,WH1_CHICAGO,1193.9,20.77,3.8,0,WH1_CHICAGO,1193.9,18.81,3.7,0
ORD-21641,2025-08-17 21:00:00,Aug,8,Northwest,44.3838,-123.5536,Home & Kitchen,4,45.57,874.24,Express Air,2905.0,125.35,7.0,0,3543.0,1235.8,2642.5,WH3_LOS_ANGELES,1235.8,83.54,3.4,0,WH1_CHICAGO,2905.0,127.08,7.0,0
ORD-21642,2025-08-17 22:00:00,Aug,8,Southwest,31.2429,-95.9129,Apparel,2,4.8,201.78,Standard Ground,1393.3,25.83,4.5,0,1115.5,2109.7,189.8,WH1_CHICAGO,1393.3,23.64,4.0,0,WH2_ATLANTA,1115.5,18.56,3.0,0
ORD-21643,2025-08-17 22:00:00,Aug,8,Southeast,34.8668,-81.8986,Footwear,2,1.17,61.64,Standard Ground,925.4,14.31,3.4,0,260.2,3315.0,1394.4,WH1_CHICAGO,925.4,15.63,3.6,0,WH2_ATLANTA,260.2,7.62,1.6,1
ORD-21644,2025-08-17 22:00:00,Aug,8,West Coast,35.9756,-119.772,Home & Kitchen,1,12.56,478.83,Economy Saver,2839.0,32.99,7.0,0,3220.2,255.2,2133.2,WH3_LOS_ANGELES,255.2,9.14,1.5,1,WH1_CHICAGO,2839.0,33.2,7.0,0
ORD-21645,2025-08-17 22:00:00,Aug,8,Northeast,40.4679,-78.4573,Beauty,5,12.32,380.62,Standard Ground,783.2,18.63,2.7,0,913.1,3561.5,1841.5,WH1_CHICAGO,783.2,17.79,2.8,0,WH1_CHICAGO,783.2,18.55,2.4,0
ORD-21646,2025-08-18 00:00:00,Aug,8,Midwest,41.3774,-89.7318,Electronics,1,9.47,193.13,Economy Saver,183.4,10.36,1.4,1,969.7,2623.0,1142.5,WH1_CHICAGO,183.4,8.62,1.8,1,WH1_CHICAGO,183.4,8.13,1.8,1
ORD-21647,2025-08-18 00:00:00,Aug,8,Northeast,37.7249,-67.9553,Electronics,2,19.19,363.52,Standard Ground,1738.7,32.24,4.8,0,1545.3,4494.4,2665.0,WH1_CHICAGO,1738.7,33.44,4.6,0,WH2_ATLANTA,1545.3,31.96,4.3,0
ORD-21648,2025-08-18 02:00:00,Aug,8,Northeast,41.2603,-73.9672,Electronics,1,12.7,344.81,Standard Ground,1137.5,22.47,3.3,0,1240.3,3935.5,2226.6,WH1_CHICAGO,1137.5,23.93,3.4,0,WH1_CHICAGO,1137.5,23.79,3.3,0
ORD-21649,2025-08-18 03:00:00,Aug,8,Midwest,40.7577,-85.8093,Home & Kitchen,4,28.32,537.13,Standard Ground,196.5,18.55,1.2,1,789.4,2942.0,1319.2,WH1_CHICAGO,196.5,19.76,1.7,1,WH1_CHICAGO,196.5,20.58,1.4,1
ORD-21650,2025-08-18 04:00:00,Aug,8,Southwest,29.6754,-97.9381,Grocery,5,28.58,988.92,Standard Ground,1642.2,37.88,4.7,0,1358.1,1974.7,361.5,WH1_CHICAGO,1642.2,36.46,4.7,0,WH2_ATLANTA,1358.1,32.12,3.9,0
ORD-21651,2025-08-18 04:00:00,Aug,8,Northeast,38.9861,-72.1961,Grocery,5,73.09,1219.89,Express Air,1343.2,110.62,4.8,0,1235.7,4107.5,2313.1,WH1_CHICAGO,1343.2,112.5,4.4,0,WH2_ATLANTA,1235.7,111.71,3.9,0
